Asset Id,Asset Unique Id,Parent Asset Id,Date Created,External Asset Ref,External Asset Created On,External Asset Updated On,Client Asset Id,Client Date Created,Client Last Modified,Asset Type,Category Name,Asset Status,Compliance Status,Site Name,Sub Block Name,Zone Name,Location Name,
10763,HOLLY - FD10,,2022-02-18 15:35:37,,,,,,,Fire Doors,Fire,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10764,HOLLY - FD11,,2022-02-18 15:36:35,,,,,,,Fire Doors,Fire,Un-assigned,,Holly House,,Ground Floor,Laundry,
10765,HOLLY - FD12,,2022-02-18 15:37:57,,,,,,,Fire Doors,Fire,Assigned,,Holly House,,Ground Floor,Sleep room,
10766,HOLLY - FD13,,2022-02-18 15:41:59,,,,,,,Fire Doors,Fire,Un-assigned,,Holly House,,Ground Floor,Office 1,
10767,HOLLY - FD14,,2022-02-18 15:43:45,,,,,,,Fire Doors,Fire,Un-assigned,,Holly House,,1st Floor,Office 2,
10768,HOLLY - EML01,,2022-02-18 15:46:05,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bedroom 1,
10769,HOLLY - EML02,,2022-02-18 15:47:05,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bedroom 2,
10770,HOLLY - EML03,,2022-02-18 15:48:06,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bedroom 3,
10771,HOLLY - EML04,,2022-02-18 15:48:58,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bedroom 4,
10772,HOLLY - EML05,,2022-02-18 15:49:59,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bedroom 5,
10773,HOLLY - EML06,,2022-02-18 15:51:06,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,Ground Floor,Lounge 1,
10774,HOLLY - EML07,,2022-02-18 15:52:09,,,,,,,Emergency Lights,Fire,Un-assigned,Compliant with recommendations,Holly House,,Ground Floor,Lounge 2,
10775,HOLLY - EML08,,2022-02-18 15:53:11,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,Ground Floor,Dining Room,
10776,HOLLY - EML09,,2022-02-18 15:54:11,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10777,HOLLY - EML10,,2022-02-18 15:55:19,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,Ground Floor,Hallway,
10778,HOLLY - EML11,,2022-02-18 15:56:31,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Shower Room,
10779,HOLLY - EML12,,2022-02-18 15:57:58,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Bathroom,
10780,HOLLY - EML13,,2022-02-18 15:59:12,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,1st Floor,Shower Room,
10781,HOLLY - EML14,,2022-02-18 16:00:44,,,,,,,Emergency Lights,Fire,Un-assigned,,Holly House,,External,Rear Garden,
10782,HOLLY - LR01,,2022-02-18 16:01:51,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Holly House,,Ground Floor,Laundry,
10783,HOLLY - WR01,,2022-02-18 16:03:02,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 1,
10784,HOLLY - WR02,,2022-02-18 16:04:10,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 2,
10785,HOLLY - WR03,,2022-02-18 16:05:09,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 3,
10786,HOLLY - WR04,,2022-02-18 16:06:08,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 4,
10787,HOLLY - WR05,,2022-02-18 16:07:12,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 5,
10788,HOLLY - WR06,,2022-02-18 16:08:22,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Lounge 1,
10789,HOLLY - WR07,,2022-02-18 16:09:36,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Lounge 2,
10790,HOLLY - WR08,,2022-02-18 16:25:25,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Dining Room,
10791,HOLLY - WR09,,2022-02-18 16:26:33,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10792,HOLLY - WR10,,2022-02-18 16:27:46,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Laundry,
10793,HOLLY - WR11,,2022-02-18 16:28:46,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Bathroom,
10794,HOLLY - WR12,,2022-02-18 16:29:51,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,1st Floor,Shower Room,
10795,HOLLY - WR13,,2022-02-18 16:39:08,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Toilet - Communal,
10796,HOLLY - WR14,,2022-02-18 16:40:10,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Sleep room,
10797,HOLLY - EF01,,2022-02-18 16:54:09,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10798,HOLLY - EF02,,2022-02-18 16:55:01,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Holly House,,Ground Floor,Laundry,
10799,HOLLY - EF03,,2022-02-18 16:56:18,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Holly House,,Ground Floor,Toilet - Communal,
10800,HOLLY - EF04,,2022-02-18 16:57:34,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Holly House,,1st Floor,Bathroom,
10801,HOLLY - EF05,,2022-02-18 16:58:34,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Holly House,,1st Floor,Shower Room,
10802,HOLLY - LSC01,,2022-02-20 14:55:22,,,,,,,Ladder Safety Checks,Maintenance,Assigned,,Holly House,,Basement,Stores Area,
10803,HOLLY - DG01,,2022-02-20 14:58:57,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 1,
10805,HOLLY - DG02,,2022-02-20 15:05:05,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 2,
10807,HOLLY - DG03,,2022-02-20 15:07:25,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 3,
10809,HOLLY - DG04,,2022-02-20 15:09:28,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 4,
10811,HOLLY - DG05,,2022-02-20 15:11:43,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Bedroom 5,
10813,HOLLY - Co201,,2022-02-20 15:15:51,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10814,HOLLY - Co2B01,,2022-02-20 15:16:54,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10815,HOLLY - DG06,,2022-02-20 15:18:08,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Lounge 1,
10817,HOLLY - DG07,,2022-02-20 15:21:39,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Lounge 2,
10819,HOLLY - DG08,,2022-02-20 15:23:53,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Dining Room,
10821,HOLLY - DG09,,2022-02-20 15:25:55,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10823,HOLLY - DG10,,2022-02-20 15:29:23,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Toilet - Communal,
10825,HOLLY - DG11,,2022-02-20 15:34:56,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,Ground Floor,Sleep room,
10827,HOLLY - DG12,,2022-02-20 19:05:05,,,,,,,Doorguard,Maintenance,Un-assigned,,Holly House,,1st Floor,Office 2,
10829,HOLLY - HWD01,,2022-02-20 19:08:06,,,,,,,Hot Water Distribution,Water,Un-assigned,,Holly House,,1st Floor,Bathroom,
10830,HOLLY - HWD02,,2022-02-20 19:09:12,,,,,,,Hot Water Distribution,Water,Un-assigned,,Holly House,,1st Floor,Shower Room,
10831,HOLLY - CW01,,2022-02-20 19:10:33,,,,,,,Cold Water Outlet,Water,Un-assigned,,Holly House,,1st Floor,Shower Room,
10832,HOLLY - CW02,,2022-02-20 19:11:49,,,,,,,Cold Water Outlet,Water,Un-assigned,,Holly House,,1st Floor,Shower Room,
10833,HOLLY - TMV4,,2022-02-20 19:12:54,,,,,,,TMV (Thermostatic Mixing Valve),Water,Assigned,,Holly House,,Ground Floor,Toilet - Communal,
10834,HOLLY - HWD03,,2022-02-20 19:14:22,,,,,,,Hot Water Distribution,Water,Un-assigned,,Holly House,,Ground Floor,Toilet - Communal,
10835,HOLLY - BL01,,2022-02-20 19:16:04,,,,,,,Shower and Tap Outlets,Water,Un-assigned,,Holly House,,1st Floor,Bathroom,
10836,HOLLY - BL02,,2022-02-20 19:17:27,,,,,,,Shower and Tap Outlets,Water,Un-assigned,,Holly House,,1st Floor,Shower Room,
10837,HOLLY - TMV3,,2022-02-20 19:18:39,,,,,,,TMV (Thermostatic Mixing Valve),Water,Assigned,,Holly House,,Ground Floor,Kitchen,
10838,HOLLY - BL04,,2022-02-20 19:19:59,,,,,,,Shower and Tap Outlets,Water,Un-assigned,,Holly House,,Ground Floor,Laundry,
10839,HOLLY - WD01,,2022-02-20 19:21:42,,,,,,,Water Outlet,Water,Un-assigned,,Holly House,,Ground Floor,Kitchen,
10840,HOLLY - WD02,,2022-02-20 19:22:54,,,,,,,Water Outlet,Water,Un-assigned,,Holly House,,Ground Floor,Laundry,
10841,HOLLY - WD03,,2022-02-20 19:24:10,,,,,,,Water Outlet,Water,Assigned,,Holly House,,Ground Floor,Laundry,
10842,HOLLY - WD04,,2022-02-20 19:26:46,,,,,,,Water Outlet,Water,Un-assigned,,Holly House,,1st Floor,Bathroom,
10843,HOLLY - TMV01,,2022-02-20 19:28:43,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Holly House,,1st Floor,Shower Room,
10844,HOLLY - TMV02,,2022-02-20 19:30:01,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Holly House,,1st Floor,Bathroom,
10845,DARWIN - FD01,,2022-02-20 19:36:41,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 1,
10846,DARWIN - FD02,,2022-02-20 19:37:57,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 2,
10847,DARWIN - FD03,,2022-02-20 19:38:57,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 3,
10848,DARWIN - FD04,,2022-02-20 19:40:04,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 4,
10849,DARWIN - FE01,,2022-02-20 19:42:37,,,,,,,Fire Doors,Fire,Assigned,Compliant,Darwin Place,,Gardens ,Apartment 1,
10850,DARWIN - FE02,,2022-02-20 19:48:24,,,,,,,Fire Doors,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 2,
10851,DARWIN - FE03,,2022-02-20 19:49:30,,,,,,,Fire Doors,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 2,
10852,DARWIN - FE04,,2022-02-20 19:51:52,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Lounge,
10853,DARWIN - FE05,,2022-02-20 19:52:58,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Snug,
10854,DARWIN - FE06,,2022-02-20 19:54:38,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Kitchen,
10855,DARWIN - FE07,,2022-02-20 19:56:47,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Hallway,
10856,DARWIN - FE08,,2022-02-20 19:58:14,,,,,,,Fire Doors,Fire,Assigned,,Darwin Place,,Ground Floor,Hallway,
10857,DARWIN - FE09,,2022-02-20 20:03:25,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Office,
10858,DARWIN - FD05,,2022-02-20 20:06:42,,,,,,,Fire Doors,Fire,Assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 1 - Upstairs,
10859,DARWIN - FD06,,2022-02-20 20:08:05,,,,,,,Fire Doors,Fire,Assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 2 - Upstairs,
10860,DARWIN - FD07,,2022-02-20 20:13:34,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Lounge,
10861,DARWIN - FD08,,2022-02-20 20:15:09,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Kitchen,
10862,DARWIN - FD09,,2022-02-20 20:16:55,,,,,,,Fire Doors,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Laundry,
10863,DARWIN - FD10,,2022-02-20 20:18:28,,,,,,,Fire Doors,Fire,Un-assigned,,Darwin Place,,Ground Floor,Hallway,
10864,DARWIN - FD11,,2022-02-20 20:19:49,,,,,,,Fire Doors,Fire,Un-assigned,,Darwin Place,,Staff / Management area,Office,
10865,DARWIN - FA1,,2022-02-20 20:21:33,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 1,
10866,DARWIN - FA2,,2022-02-20 20:22:47,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 2,
10867,DARWIN - FA3,,2022-02-20 20:23:53,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 3,
10868,DARWIN - FA4,,2022-02-20 20:25:01,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Ground Floor,Snug,
10869,DARWIN - FA5,,2022-02-20 20:26:28,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Ground Floor,Hallway,
10870,DARWIN - FA6,,2022-02-20 20:27:46,,,,,,,Fire Alarm,Fire,Un-assigned,,Darwin Place,,Upper floor ,,
10871,DARWIN - FA7,,2022-02-20 20:29:08,,,,,,,Fire Alarm,Fire,Assigned,,Darwin Place,,Staff / Management area,Office,
10872,DARWIN - FEX01,,2022-02-20 20:31:36,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 1,
10873,DARWIN - FEX02,,2022-02-20 20:32:53,,,,,,,Fire Extinguisher,Fire,Assigned,Compliant,Darwin Place,,Gardens ,Apartment 2,
10874,DARWIN - FEX03,,2022-02-20 20:34:54,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 3,
10875,DARWIN - FEX04,,2022-02-20 20:36:30,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 1 - Upstairs,
10876,DARWIN - FEX05,,2022-02-20 20:38:29,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 2 - Upstairs,
10877,DARWIN - FEX06,,2022-02-20 20:47:58,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,Snug,
10878,DARWIN - FEX07,,2022-02-20 20:49:39,,,,,,,Fire Blanket,Fire,Un-assigned,,Darwin Place,,Ground Floor,Kitchen,
10879,DARWIN - FEX08,,2022-02-20 20:50:47,,,,,,,Fire Extinguisher,Fire,Assigned,Compliant,Darwin Place,,Ground Floor,Hallway,
10880,DARWIN - FEX09,,2022-02-20 20:54:05,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Darwin Place,,Ground Floor,REAR CORRIDOR,
10881,DARWIN - LR01,,2022-02-20 20:56:02,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 1,
10882,DARWIN - LR02,,2022-02-20 20:57:14,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 2,
10883,DARWIN - LR03,,2022-02-20 20:58:23,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Darwin Place,,Gardens ,Apartment 3,
10884,DARWIN - LR04,,2022-02-20 20:59:24,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Darwin Place,,Ground Floor,Laundry,
10885,DARWIN - NC01,,2022-02-20 21:01:03,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Bedroom 1,
10886,DARWIN - NC02,,2022-02-20 21:02:10,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Bedroom 2,
10887,DARWIN - NC03,,2022-02-20 21:03:21,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Bedroom 3,
10888,DARWIN - NC04,,2022-02-20 21:04:30,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Bedroom 4,
10889,DARWIN - NC05,,2022-02-20 21:05:43,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Gardens ,Apartment 1,
10890,DARWIN - NC06,,2022-02-20 21:06:52,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Gardens ,Apartment 2,
10891,DARWIN - NC07,,2022-02-20 21:08:00,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Gardens ,Apartment 3,
10892,DARWIN - NC08,,2022-02-20 21:09:29,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Dining Room,
10893,DARWIN - NC09,,2022-02-20 21:11:14,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Lounge,
10894,DARWIN - NC10,,2022-02-20 21:13:18,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Kitchen,
10895,DARWIN - NC11,,2022-02-20 21:14:42,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,Hallway,
10896,DARWIN - NC12,,2022-02-20 21:16:02,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Darwin Place,,Ground Floor,REAR CORRIDOR,
10897,DARWIN - WR01,,2022-02-20 21:17:20,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 1,
10898,DARWIN - WR02,,2022-02-20 21:18:18,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 2,
10899,DARWIN - WR03,,2022-02-20 21:19:11,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 3,
10900,DARWIN - WR04,,2022-02-20 21:20:16,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Bedroom 4,
10902,DARWIN - WR06,,2022-02-20 21:54:26,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 2,
10903,DARWIN - WR05,,2022-02-20 21:56:34,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 1,
10904,DARWIN - WR07,,2022-02-20 21:57:46,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 3,
10905,DARWIN - WR08,,2022-02-20 22:00:21,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 4,
10906,DARWIN - WR09,,2022-02-20 22:03:18,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 1,
10907,DARWIN - WR10,,2022-02-20 22:04:29,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 2,
10908,DARWIN - WR11,,2022-02-20 22:06:14,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 3,
10909,DARWIN - WR12,,2022-02-20 22:09:52,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Lounge,
10910,DARWIN - WR13,,2022-02-20 22:10:59,,,,,,,Window Restrictor,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Snug,
10911,DARWIN - EF01,,2022-02-20 22:12:41,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 1 - ENSUITE,
10912,DARWIN - EF02,,2022-02-20 22:13:51,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 2 - ENSUITE,
10913,DARWIN - EF03,,2022-02-20 22:14:59,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Gardens ,Apartment 3 - ENSUITE,
10914,DARWIN - EF04,,2022-02-20 22:16:35,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 1,
10915,DARWIN - EF05,,2022-02-20 22:18:36,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 2,
10916,DARWIN - EF06,,2022-02-20 22:20:06,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 3,
10917,DARWIN - EF07,,2022-02-20 22:22:28,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Ensuite - Bedroom 4,
10918,DARWIN - EF08,,2022-02-20 22:24:20,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Toilet - Upstairs Staff,
10919,DARWIN - EF09,,2022-02-20 22:25:28,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Toilet - Communal,
10920,DARWIN - EF10,,2022-02-20 22:26:39,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Laundry,
10921,DARWIN - EF11,,2022-02-20 22:29:00,,,,,,,Extractor Fan,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Toilet - Managers / Visitor,
10922,DARWIN - CO1,,2022-02-21 16:41:13,,,,,,,C0 Monitor,Maintenance,Assigned,Compliant,Darwin Place,,Gardens ,Apartment 1,
10924,DARWIN - C02,,2022-02-21 16:44:36,,,,,,,C0 Monitor,Maintenance,Assigned,Compliant,Darwin Place,,Gardens ,Apartment 2,
10926,DARWIN - C03,,2022-02-21 16:47:42,,,,,,,C0 Monitor,Maintenance,Assigned,Compliant,Darwin Place,,Gardens ,Apartment 3,
10928,DARWIN - CO4,,2022-02-21 16:49:50,,,,,,,C0 Monitor,Maintenance,Assigned,Compliant,Darwin Place,,Ground Floor,Kitchen,
10930,DARWIN - DG01,,2022-02-21 16:52:21,,,,,,,Doorguard,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Lounge,
10932,DARWIN - DG02,,2022-02-21 16:55:06,,,,,,,Doorguard,Maintenance,Un-assigned,Compliant,Darwin Place,,Ground Floor,Dining Room,
10934,DARWIN - DG03,,2022-02-21 16:57:53,,,,,,,Doorguard,Maintenance,Assigned,Compliant,Darwin Place,,Ground Floor,Hallway,
10937,DARWIN - EXLC,,2022-02-21 17:04:00,,,,,,,External Lighting Checks,Maintenance,Un-assigned,Compliant,Darwin Place,,,,
10938,DARWIN - FLUO01,,2022-02-22 07:29:04,,,,,,,Water Outlet,Water,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 1 - Upstairs,
10939,DARWIN - FLUO02,,2022-02-22 07:30:24,,,,,,,Water Outlet,Water,Un-assigned,Compliant,Darwin Place,,Staff / Management area,Loft Storage 1 - Upstairs,
11086,DYG C02,,2022-04-05 13:45:38,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,Boiler Room,
11087,DYG EX lights,,2022-04-06 13:26:16,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Dan Y Graig,,External ,Grounds/Outbuildings,
11088,Wood co2001,,2022-04-06 14:42:23,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Woodlands,,Ground Floor Old,Kitchen,
11089,DYG EXF-01,,2022-04-07 13:16:19,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,Kitchen/Store room,
11090,DYG EXF-02,,2022-04-07 13:20:24,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,WC,
11091,DYG EXF-03,,2022-04-07 13:22:16,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,CK Bedroom /En suite,
11092,DYG EXF-04,,2022-04-07 13:23:57,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,JJ Bedroom/En suite,
11093,DYG EXF-05,,2022-04-07 13:25:08,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,Ground Floor ,Utility Room,
11094,DYG EXF-06,,2022-04-07 13:27:16,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,Bathroom,
11095,DYG EXF-07,,2022-04-07 13:29:09,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,BC Bedroom/En suite,
11096,DYG EXF-08,,2022-04-07 13:35:13,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,DB Bedroom/En suite,
11097,DYG EXF-09,,2022-04-07 13:36:19,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,DT Bedroom/En suite,
11098,DYG EXF-10,,2022-04-07 13:38:34,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,JB Bedroom/En suite,
11099,DYG EXF-11,,2022-04-07 13:40:54,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,JG Bedroom/En suite,
11100,DYG EXF-12,,2022-04-07 13:42:19,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,OL Bedroom/En suite,
11101,DYG EXF-13,,2022-04-07 13:43:56,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Dan Y Graig,,First Floor ,Staff Bedroom/En suite,
11102,Luc - CH0001,,2022-04-07 13:47:21,,,,,,,Central Heating,Gas,Un-assigned,,Lucerne House,,Ground Floor,Laundry,
11103,Luc - HOB01,,2022-04-07 13:49:51,,,,,,,Gas Mains System,Gas,Assigned,,Lucerne House,,Ground Floor,Kitchen,
11104,Lil - HOB01,,2022-04-07 13:52:08,,,,,,,Gas Mains System,Gas,Assigned,,Lilly House,,Ground Floor,Kitchen,
11105,Lil - CH01,,2022-04-07 13:54:34,,,,,,,Central Heating,Gas,Assigned,,Lilly House,,Ground Floor,Laundry,
11106,Lat - CH01,,2022-04-07 13:55:56,,,,,,,Central Heating,Gas,Assigned,,Lataya House,,1st Floor,Landing,
