Asset Id,Asset Unique Id,Parent Asset Id,Asset Type,Compliance Status,Site Name,Site Postcode,Sub Block Name,Zone Name,Location Name,
11722,MILLIES - SHOWERANDTAP1,,Shower and Tap Outlets,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 1,
11723,MILLIES - SHOWERANDTAP2,,Shower and Tap Outlets,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 2,
11724,MILLIES - CW1,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 1,
11725,MILLIES - CW3,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 3,
11726,MILLIES - CW2,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 2,
11727,MILLIES - CW4,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 4,
11728,MILLIES - CW5,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11729,MILLIES - CW6,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11730,MILLIES - CW7,,Cold Water Outlet,,Millies Courtyard,L6 2BB,,Ground Floor,Coshh Room,
11731,ROSE - HWD1,,Hot Water Distribution,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11732,ROSE - HWD2,,Hot Water Distribution,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11733,ROSE - SHOWERANDTAP1,,Shower and Tap Outlets,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Main Bathroom,
11734,ROSE - SHOWERANDTAP2,,Shower and Tap Outlets,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,En-suite Wetroom bedroom 3,
11735,ROSE - SHOWERANDTAP3,,Shower and Tap Outlets,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11736,ROSE - CW1,,Cold Water Outlet,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Main Bathroom,
11737,ROSE - CW2,,Cold Water Outlet,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Staff Toilet,
11738,ROSE - CW3,,Cold Water Outlet,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,En-suite Wetroom bedroom 3,
11739,ROSE - CW4,,Cold Water Outlet,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11740,ROSE - CW5,,Cold Water Outlet,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Side Rear Garden,
11741,ROSE - FD1,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Bedroom 1,
11742,ROSE - FD2,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Lounge,
11743,ROSE - FD3,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Hallway,
11744,ROSE - FD4,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Staff Toilet,
11745,ROSE - FD5,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Corridor to Bedrooms,
11746,ROSE - FD6,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11747,ROSE - FD7,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Bedroom 2,
11748,ROSE - FE5,,Fire Exit Door,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Rear Garden,
11749,ROSE - FD9,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Bedroom 3,
11750,R0SE - FD10,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory - Lounge 1,
11751,ROSE - FE1,,Fire Exit Door,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory - Lounge 1,
11752,ROSE - FD12,,Fire Doors,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11753,ROSE - FE2,,Fire Exit Door,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory - Lounge 1,
11754,ROSE - FE3,,Fire Exit Door,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory Lounge 2,
11755,ROSE - FE4,,Fire Exit Door,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11756,ROSE -TMV1,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Main Bathroom,
11757,ROSE - TMV6,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,En-suite Wetroom bedroom 3,
11758,ROSE - TMV7,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11759,ROSE - EML1,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Hallway,
11760,ROSE - EML2,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Garden Room,
11761,ROSE - EML3,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Bedroom 2,
11762,ROSE - EML4,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory - Lounge 1,
11763,ROSE - EML5,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory Lounge 2,
11764,ROSE - EML6,,Emergency Lights,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11765,ROSE - CP1,,Call Point,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Hallway,
11766,ROSE - CP2,,Call Point,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Conservatory - Lounge 1,
11767,ROSE - CP3,,Call Point,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11768,ROSE - FA1,,Fire Alarm,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Hallway,
11769,ROSE - FB1,,Fire Blanket,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Kitchen,
11771,ROSE - FEX1,,Fire Extinguisher,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Hallway,
11772,ROSE - CO1,,C0 Monitor,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11773,ROSE - LR1,,Record of Lint Removal,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11774,ROSE - EF1,,Extractor Fan,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Main Bathroom,
11775,ROSE - EF2,,Extractor Fan,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,En-suite Wetroom bedroom 3,
11776,ROSE - EF3,,Extractor Fan,,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11777,ROSE - EF4,,Extractor Fan,,ROSE HOUSE - Shelton fields,SY3 8PA,,External,Apartment Annex 1,
11778,ROSE - TMV2,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Main Bathroom,
11779,ROSE - TMV3,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Staff Toilet,
11780,ROSE - TMV4,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Kitchen,
11781,ROSE - TMV5,,TMV (Thermostatic Mixing Valve),,ROSE HOUSE - Shelton fields,SY3 8PA,,Internal,Laundry,
11782,COURT OFF - SVPOU2,,TMV (Thermostatic Mixing Valve),,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Visitors Toilet,
11783,EMILYS - TMT8,,Shower and Tap Outlets,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 6,
11784,EMILYS - TMT7,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 5,
11785,EMILYS - TMT6,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 4,
11786,EMILYS - TMT5,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 3,
11787,EMILYS - TMT4,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 2,
11788,EMILYS - TMT3,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 1,
11789,COURT - CP1,,Call Point,,Courtyard,OL6 6NW,,Ground Floor,Hallway / Corridor,
11790,COURT - CP2,,Call Point,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11791,COURT - EML1,,Emergency Lights,,Courtyard,OL6 6NW,,Ground Floor,Hallway / Corridor,
11792,COURT - EML2,,Emergency Lights,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11793,COURT - FB1,,Fire Blanket,,Courtyard,OL6 6NW,,Ground Floor,Kitchen,
11794,COURT - FEX2,,Fire Extinguisher,,Courtyard,OL6 6NW,,Ground Floor,Hallway / Corridor,
11795,COURT - FEX1,,Fire Extinguisher,,Courtyard,OL6 6NW,,Ground Floor,Kitchen,
11796,COURT - FEX3,,Fire Extinguisher,,Courtyard,OL6 6NW,,Ground Floor,Lounge / Dining Room,
11797,COURT - FEX4,,Fire Extinguisher,,Courtyard,OL6 6NW,,Ground Floor,Hallway / Corridor,
11798,COURT - CO1,,C0 Monitor,,Courtyard,OL6 6NW,,Ground Floor,Laundry,
11799,COURT - LR1,,Record of Lint Removal,,Courtyard,OL6 6NW,,Ground Floor,Laundry,
11800,COURT - LADD1,,Ladder Safety Checks,,Courtyard,OL6 6NW,,1st Floor,Loft area stores,
11801,COURT - EF1,,Extractor Fan,,Courtyard,OL6 6NW,,Ground Floor,Laundry,
11802,COURT - EF2,,Extractor Fan,,Courtyard,OL6 6NW,,Ground Floor,Kitchen,
11803,COURT - AC1,,AIR CONDITIONING UNIT,,Courtyard,OL6 6NW,,Ground Floor,Lounge / Dining Room,
11804,COURT - FD1,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Main Office,
11805,COURT - FD2,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Kitchen,
11806,COURT - FD3,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Lounge / Dining Room,
11807,COURT - FD4,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 1,
11808,COURT - FD5,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 2,
11809,COURT - FD6,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 3,
11810,COURT - FD7,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 4,
11811,COURT - FD8,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 5,
11812,COURT - FD9,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11813,COURT - FD10,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,Laundry,
11814,COURT - FD11,,Fire Doors,,Courtyard,OL6 6NW,,Ground Floor,HWT Room,
11815,COURT - WR1,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 1,
11816,COURT - WR2,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 2,
11817,COURT - WR3,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 3,
11818,COURT - WR4,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 4,
11819,COURT - WR5,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 5,
11820,COURT - WR6,,Window Restrictor,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11821,COURT - FX1,,Fire Exit,,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11822,COURT - FX2,,Fire Exit,,Courtyard,OL6 6NW,,Ground Floor,Hallway / Corridor,
11823,COURT - TMV1,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Kitchen,
11824,COURT - TMV2,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bathroom,
11825,COURT - TMV3,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bathroom,
11826,COURT - TMV4,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 1,
11827,COURT - TMV5,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 2,
11828,COURT - TMV6,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 3,
11829,COURT - TMV7,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 4,
11830,COURT - TMV8,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 5,
11831,COURT - TMV9,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Bedroom 6,
11832,COURT - TMT1,,TMV (Thermostatic Mixing Valve),,Courtyard,OL6 6NW,,Ground Floor,Staff / Visitor toilet,
11833,COURT - HWD1,,Hot Water Distribution,,Courtyard,OL6 6NW,,Ground Floor,HWT Room,
11834,COURT - SHOWER&amp;TAP1,,Shower and Tap Outlets,,Courtyard,OL6 6NW,,Ground Floor,Bathroom,
11835,COURT - SHOWER&amp;TAP2,,Shower and Tap Outlets,,Courtyard,OL6 6NW,,Ground Floor,Bathroom,
11836,NUMB 4 - TMV3,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,Ground Floor,Kitchen,
11837,NUMB 4 - TMV4,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,1st Floor,Bedroom 1,
11838,NUMB 4 - TMV5,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11839,NUMB 4 - TMV6,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,1st Floor,Bedroom 2,
11840,NUMB 4 - TMV7,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,1st Floor,Bedroom 3,
11841,MILLIES - TMV5,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Staff Toilet,
11842,MILLIES - TMV6,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Store Room - Old Toilet,
11843,MILLIES - TMV7,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 2,
11844,MILLIES - TMV8,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 1,
11845,MILLIES - TMV9,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 2,
11846,MILLIES - TMV10,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 3,
11847,MILLIES - TMV12,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 4,
11848,MILLIES - TMV11,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11849,LIL - TMV1,,TMV (Thermostatic Mixing Valve),,Lilly House,NN15 6RZ,,Ground Floor,Staff Toilet,
11850,LIL - TMV2,,TMV (Thermostatic Mixing Valve),,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11851,LIL - TMV3,,TMV (Thermostatic Mixing Valve),,Lilly House,NN15 6RZ,,1st Floor,Shower Room,
11852,LIL - TMV4,,TMV (Thermostatic Mixing Valve),,Lilly House,NN15 6RZ,,1st Floor,Bathroom,
11853,LIL - TMV5,,TMV (Thermostatic Mixing Valve),,Lilly House,NN15 6RZ,,1st Floor,Bathroom,
11854,LIL - HWD1,,Hot Water Distribution,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11855,LIL - SHOWER&amp;TAP1,,Shower and Tap Outlets,,Lilly House,NN15 6RZ,,1st Floor,Shower Room,
11856,LIL - EF1,,Extractor Fan,,Lilly House,NN15 6RZ,,1st Floor,Shower Room,
11857,LIL - EF2,,Extractor Fan,,Lilly House,NN15 6RZ,,1st Floor,Bathroom,
11858,LIL - EF3,,Extractor Fan,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11859,LIL - EF4,,Extractor Fan,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11860,LIL - LR1,,Record of Lint Removal,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11861,LIL - CO1,,C0 Monitor,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11862,LIL - CP1,,Call Point,,Lilly House,NN15 6RZ,,Ground Floor,Hallway,
11863,LIL - CP2,,Call Point,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11864,LIL - CP3,,Call Point,,Lilly House,NN15 6RZ,,1st Floor,Landing area,
11865,LIL - EML1,,Emergency Lights,,Lilly House,NN15 6RZ,,Ground Floor,Hallway,
11866,LIL - EML2,,Emergency Lights,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11867,LIL - FB1,,Fire Blanket,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11868,LIL - FEX1,,Fire Extinguisher,,Lilly House,NN15 6RZ,,Ground Floor,Hallway,
11869,LIL - FEX2,,Fire Extinguisher,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11870,LIL - FD1,,Fire Doors,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11871,LIL - FD2,,Fire Doors,,Lilly House,NN15 6RZ,,Ground Floor,Lounge,
11872,LIL - FD3,,Fire Doors,,Lilly House,NN15 6RZ,,Ground Floor,Sensory Room,
11873,LIL - FD4,,Fire Doors,,Lilly House,NN15 6RZ,,Ground Floor,Managers Office,
11874,LIL - FD5,,Fire Doors,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11875,LIL - FD6,,Fire Doors,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 1,
11876,LIL - FD7,,Fire Doors,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 2,
11877,LIL - FD8,,Fire Doors,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 3,
11878,LIL - FD9,,Fire Doors,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 4,
11879,LIL - DG1,,Doorguard,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11880,LIL - DG2,,Doorguard,,Lilly House,NN15 6RZ,,Ground Floor,Lounge,
11881,LIL - DG3,,Doorguard,,Lilly House,NN15 6RZ,,Ground Floor,Sensory Room,
11882,LIL - DG4,,Doorguard,,Lilly House,NN15 6RZ,,Ground Floor,Managers Office,
11883,LIL - DG5,,Doorguard,,Lilly House,NN15 6RZ,,Ground Floor,Laundry,
11884,LIL - DG6,,Doorguard,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 1,
11885,LIL - DG7,,Doorguard,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 2,
11886,LIL - DG8,,Doorguard,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 3,
11887,LIL - DG9,,Doorguard,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 4,
11888,LIL - WR1,,Window Restrictor,,Lilly House,NN15 6RZ,,Ground Floor,Conservatory,
11889,LIL - WR2,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Shower Room,
11890,LIL - WR3,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Bathroom,
11891,LIL - WR4,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 1,
11892,LIL - WR5,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 2,
11893,LIL - WR6,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 3,
11894,LIL - WR7,,Window Restrictor,,Lilly House,NN15 6RZ,,1st Floor,Bedroom 4,
11895,LIL - WR8,,Window Restrictor,,Lilly House,NN15 6RZ,,Ground Floor,Dining Room,
11896,LIL - WR9,,Window Restrictor,,Lilly House,NN15 6RZ,,Ground Floor,Kitchen,
11897,LIL - FA1,,Fire Alarm,,Lilly House,NN15 6RZ,,Ground Floor,Hallway,
11898,LUC - TMV1,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11899,LUC - TMV2,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11900,LUC - TMV3,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 1,
11901,LUC - TMV4,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,1st Floor,Bedroom 4 - Ensuite,
11902,LUC - TMV5,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,1st Floor,Bedroom 5,
11903,LUC - TMV6,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,1st Floor,Bathroom,
11904,LUC - TMV7,,TMV (Thermostatic Mixing Valve),,Lucerne House,NN15 6TE,,1st Floor,Bathroom,
11905,LUC - HWC1,,Hot Water Distribution,,Lucerne House,NN15 6TE,,1st Floor,Tank Housing,
11906,LUC - HWD1,,Hot Water Distribution,,Lucerne House,NN15 6TE,,Ground Floor,Laundry,
11907,LUC - CO1,,C0 Monitor,,Lucerne House,NN15 6TE,,Ground Floor,Laundry,
11908,LUC - WR1,,Window Restrictor,,Lucerne House,NN15 6TE,,1st Floor,Bathroom,
11909,LUC - WR2,,Window Restrictor,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 3,
11910,LUC - WR3,,Window Restrictor,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 4,
11911,LUC - WR4,,Window Restrictor,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 5,
11912,LUC - WR5,,Window Restrictor,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 6,
11913,LUC - WR7,,Window Restrictor,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 1,
11914,LUC - WR6,,Window Restrictor,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 2,
11915,LUC - WR8,,Window Restrictor,,Lucerne House,NN15 6TE,,Ground Floor,Office,
11916,LUC - CP1,,Call Point,,Lucerne House,NN15 6TE,,Ground Floor,Hallway,
11917,LUC - SHOWER&amp;TAP1,,Shower and Tap Outlets,,Lucerne House,NN15 6TE,,1st Floor,Bathroom,
11918,LUC - SHOWER&amp;TAP2,,Shower and Tap Outlets,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 3 - Ensuite,
11919,LUC - SHOWER&amp;TAP3,,Shower and Tap Outlets,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 4 - Ensuite,
11920,LUC - FEX1,,Fire Extinguisher,,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11921,LUC - FEX2,,Fire Extinguisher,,Lucerne House,NN15 6TE,,Ground Floor,Rear hallway to offices,
11922,LUC - FEX3,,Fire Extinguisher,,Lucerne House,NN15 6TE,,Ground Floor,Hallway,
11923,LUC - FB1,,Fire Blanket,,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11924,LUC - FA1,,Fire Alarm,,Lucerne House,NN15 6TE,,Ground Floor,Hallway,
11925,LUC - EML1,,Emergency Lights,,Lucerne House,NN15 6TE,,Ground Floor,Hallway,
11926,LUC - EML2,,Emergency Lights,,Lucerne House,NN15 6TE,,Ground Floor,Rear hallway to offices,
11927,LUC - FD1,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 1,
11928,LUC - FD2,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 2,
11929,LUC - FD3,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Art room,
11930,LUC - FD4,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Dining Room,
11931,LUC - FD5,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11932,LUC - FD6,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Laundry,
11933,LUC - FD7,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Office,
11934,LUC - FD8,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Rear hallway to offices,
11935,LUC - FD9,,Fire Doors,,Lucerne House,NN15 6TE,,Ground Floor,Sensory Room,
11936,LUC - FD10,,Fire Doors,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 3,
11937,LUC - FD11,,Fire Doors,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 4,
11938,LUC - FD12,,Fire Doors,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 5,
11939,LUC - FD13,,Fire Doors,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 6,
11940,LUC - DG1,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 1,
11941,LUC - DG2,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Bedroom 2,
11942,LUC - DG3,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Art room,
11943,LUC - DG4,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Dining Room,
11944,LUC - DG5,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Kitchen,
11945,LUC - DG6,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Laundry,
11946,LUC -  DG7,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Office,
11947,LUC - DG8,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Rear hallway to offices,
11948,LUC - DG9,,Doorguard,,Lucerne House,NN15 6TE,,Ground Floor,Sensory Room,
11949,LUC - DG10,,Doorguard,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 3,
11950,LUC - DG11,,Doorguard,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 4,
11951,LUC - DG12,,Doorguard,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 5,
11952,LUC - DG13,,Doorguard,,Lucerne House,NN15 6TE,,1st Floor,Bedroom 6,
11953,LAT - HWC1,,Hot Water Distribution,,Lataya House,NN10 9LA,,1st Floor,Laundry &amp; HWT,
11954,LAT - HWD1,,Hot Water Distribution,,Lataya House,NN10 9LA,,1st Floor,Laundry &amp; HWT,
11955,LAT - TMV1,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,Ground Floor,,
11956,LAT - TMV2,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,1st Floor,Bathroom,
11957,LAT - TMV3,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,1st Floor,Bathroom,
11958,LAT - TMV4,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,Ground Floor,Kitchen,
11959,LAT - TMV5,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,Ground Floor,Staff Toilet,
11960,LAT - TMV6,,TMV (Thermostatic Mixing Valve),,Lataya House,NN10 9LA,,1st Floor,Bathroom,
11961,LAT - SHOWER&amp;TAPS1,,Shower and Tap Outlets,,Lataya House,NN10 9LA,,Ground Floor,,
11962,LAT - SHOWER&amp;TAPS2,,Shower and Tap Outlets,,Lataya House,NN10 9LA,,1st Floor,Bathroom,
11963,LAT - SHOWER&amp;TAPS3,,Shower and Tap Outlets,,Lataya House,NN10 9LA,,1st Floor,Bathroom,
11964,SV - FA01,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11965,SV - FA02,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11966,SV - FA03,,Fire Alarm,,Seaham View,SR7 7AB,,,,
